expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
routed,1048576,w2_gemm,117.128193,117.217157,114.369537,119.659523,51.6299,61.9281,0.4267,0.2064,1,False
routed,1048576,full_chain,385.739258,385.762651,384.016388,386.73407,47.0508,68.2429,0.3888,0.2275,1,False
shared,1,w13_gemm,0.11776,0.117315,0.074752,0.118784,0.1959,196.0261,0.0016,0.6534,26,True
shared,1,silu_and_mul,0.01536,0.017124,0.013312,0.023616,0.0009,1.1,0.0,0.0037,26,True
shared,1,w2_gemm,0.062464,0.062059,0.016384,0.063488,0.1847,184.8115,0.0015,0.616,26,True
shared,1,full_chain,0.181248,0.181171,0.137216,0.182272,0.191,191.1469,0.0016,0.6372,26,True
shared,2,w13_gemm,0.108544,0.109283,0.10752,0.109568,0.4251,212.8113,0.0035,0.7094,26,True
shared,2,silu_and_mul,0.014336,0.015681,0.013312,0.022528,0.002,2.3571,0.0,0.0079,26,True
shared,2,w2_gemm,0.062464,0.062844,0.06144,0.063488,0.3693,184.9672,0.0031,0.6166,26,True
shared,2,full_chain,0.172032,0.172223,0.169984,0.173056,0.4024,201.631,0.0033,0.6721,26,True
shared,4,w13_gemm,0.109568,0.109887,0.108544,0.110592,0.8422,211.1028,0.007,0.7037,26,True
shared,4,silu_and_mul,0.014336,0.015406,0.013312,0.021504,0.0039,4.7143,0.0,0.0157,26,True
shared,4,w2_gemm,0.062464,0.063124,0.06144,0.063488,0.7386,185.2787,0.0061,0.6176,26,True
shared,4,full_chain,0.172032,0.172861,0.171008,0.17408,0.8049,202.119,0.0067,0.6737,26,True
shared,8,w13_gemm,0.109616,0.110558,0.109568,0.110688,1.6836,211.5709,0.0139,0.7052,26,True
shared,8,silu_and_mul,0.015344,0.016193,0.013312,0.026624,0.0073,8.8092,0.0001,0.0294,26,True
shared,8,w2_gemm,0.062464,0.06335,0.06144,0.064512,1.4772,185.9016,0.0122,0.6197,26,True
shared,8,full_chain,0.173088,0.173972,0.171008,0.175104,1.6,201.8562,0.0132,0.6729,26,True
shared,16,w13_gemm,0.11264,0.112633,0.110592,0.113664,3.2768,206.9818,0.0271,0.6899,26,True
shared,16,silu_and_mul,0.01536,0.016714,0.013312,0.023328,0.0147,17.6,0.0001,0.0587,26,True
shared,16,w2_gemm,0.063488,0.063708,0.062464,0.064512,2.9068,184.129,0.024,0.6138,26,True
shared,16,full_chain,0.175104,0.168057,0.149504,0.177152,3.1631,201.4503,0.0261,0.6715,26,True
shared,32,w13_gemm,0.10768,0.108698,0.105472,0.110592,6.8555,218.7982,0.0567,0.7293,26,True
shared,32,silu_and_mul,0.01536,0.016959,0.013312,0.031616,0.0293,35.2,0.0002,0.1173,26,True
shared,32,w2_gemm,0.053248,0.053859,0.052224,0.054496,6.9317,222.4615,0.0573,0.7415,26,True
shared,32,full_chain,0.162336,0.162826,0.159744,0.164864,6.8238,221.4327,0.0564,0.7381,26,True
shared,64,w13_gemm,0.11008,0.110666,0.106496,0.112864,13.412,218.493,0.1108,0.7283,26,True
shared,64,silu_and_mul,0.01536,0.016628,0.01424,0.024576,0.0587,70.4,0.0005,0.2347,26,True
shared,64,w2_gemm,0.055296,0.056062,0.053248,0.056416,13.3499,219.8519,0.1103,0.7328,26,True
shared,64,full_chain,0.166912,0.167944,0.164864,0.169984,13.2734,223.411,0.1097,0.7447,26,True
shared,128,w13_gemm,0.141312,0.141814,0.137216,0.144416,20.8955,177.1594,0.1727,0.5905,26,True
shared,128,silu_and_mul,0.016384,0.017955,0.014336,0.0256,0.11,132.0,0.0009,0.44,26,True
shared,128,w2_gemm,0.060416,0.061178,0.059392,0.06144,24.4372,211.5254,0.202,0.7051,26,True
shared,128,full_chain,0.2048,0.205128,0.200704,0.20992,21.6357,195.2,0.1788,0.6507,26,True
shared,256,w13_gemm,0.139264,0.138347,0.126976,0.146432,42.4056,193.8823,0.3505,0.6463,26,True
shared,256,silu_and_mul,0.02048,0.020388,0.014336,0.0256,0.176,211.2,0.0015,0.704,26,True
shared,256,w2_gemm,0.08192,0.082027,0.077824,0.084992,36.0448,171.2,0.2979,0.5707,26,True
shared,256,full_chain,0.219136,0.220163,0.20992,0.231424,40.4405,206.9533,0.3342,0.6898,26,True
shared,512,w13_gemm,0.207872,0.208346,0.203776,0.210944,56.8194,148.8079,0.4696,0.496,26,True
shared,512,silu_and_mul,0.03584,0.036516,0.034816,0.037888,0.2011,241.3714,0.0017,0.8046,26,True
shared,512,w2_gemm,0.114688,0.115366,0.111616,0.116736,51.4926,144.0,0.4256,0.48,26,True
shared,512,full_chain,0.357376,0.362865,0.351232,0.4096,49.5947,156.9742,0.4099,0.5232,26,True
shared,1024,w13_gemm,0.370688,0.377692,0.36352,0.392192,63.7256,104.663,0.5267,0.3489,26,True
shared,1024,silu_and_mul,0.067584,0.067913,0.064512,0.070688,0.2133,256.0,0.0018,0.8533,26,True
shared,1024,w2_gemm,0.237056,0.22358,0.201728,0.239616,49.8243,90.6782,0.4118,0.3023,26,True
shared,1024,full_chain,0.90368,0.8755,0.709632,0.912384,39.2262,85.8652,0.3242,0.2862,26,True
shared,2048,w13_gemm,0.795648,0.795054,0.676864,1.048576,59.3788,68.5302,0.4907,0.2284,26,True
shared,2048,silu_and_mul,0.144384,0.144527,0.13824,0.149504,0.1997,239.6596,0.0017,0.7989,26,True
shared,2048,w2_gemm,0.507904,0.510362,0.504832,0.51712,46.5094,61.9355,0.3844,0.2065,26,True
shared,2048,full_chain,1.677824,1.673933,1.596416,1.703936,42.2546,71.8706,0.3492,0.2396,26,True
shared,4096,w13_gemm,1.711616,1.638728,1.214464,1.785856,55.2047,50.2351,0.4562,0.1675,26,True
shared,4096,silu_and_mul,0.288768,0.2893,0.280576,0.29696,0.1997,239.6596,0.0017,0.7989,26,True
shared,4096,w2_gemm,0.944128,0.860918,0.73728,1.028096,50.0405,54.4208,0.4136,0.1814,26,True
shared,4096,full_chain,2.846208,2.903306,2.83648,3.129344,49.8177,72.5771,0.4117,0.2419,26,True
shared,8192,w13_gemm,3.479552,3.473818,3.238912,3.586048,54.3112,42.7922,0.4489,0.1426,26,True
shared,8192,silu_and_mul,0.57344,0.573522,0.567296,0.57856,0.2011,241.3714,0.0017,0.8046,26,True
shared,8192,w2_gemm,1.652736,1.579233,1.360896,1.654784,57.1714,55.197,0.4725,0.184,26,True
shared,8192,full_chain,5.52448,5.554688,5.513216,5.595136,51.3321,68.5197,0.4242,0.2284,26,True
shared,16384,w13_gemm,6.919168,6.93375,6.815744,7.081984,54.6246,39.7052,0.4514,0.1324,26,True
shared,16384,silu_and_mul,1.14688,1.146922,1.13152,1.158144,0.2011,241.3714,0.0017,0.8046,26,True
shared,16384,w2_gemm,3.295232,3.306209,3.032064,3.452928,57.3491,51.8682,0.474,0.1729,26,True
shared,16384,full_chain,11.4432,11.581747,11.05408,12.173312,49.5636,63.1352,0.4096,0.2105,26,True
shared,32768,w13_gemm,13.806592,14.351505,13.59872,15.440896,54.7502,38.1256,0.4525,0.1271,22,True
shared,32768,silu_and_mul,2.276864,2.277645,2.256896,2.295808,0.2026,243.1626,0.0017,0.8105,22,True
shared,32768,w2_gemm,6.571008,6.605169,6.386688,7.022592,57.5189,50.2665,0.4754,0.1676,22,True
shared,32768,full_chain,23.045632,23.065949,21.72928,24.699903,49.2212,61.1975,0.4068,0.204,22,True
shared,65536,w13_gemm,27.635201,28.325275,27.464705,30.543873,54.7066,37.2605,0.4521,0.1242,11,True
shared,65536,silu_and_mul,4.75136,4.751892,4.709376,4.781056,0.1942,233.0483,0.0016,0.7768,11,True
shared,65536,w2_gemm,13.5424,13.734789,13.145088,14.651392,55.8183,47.9286,0.4613,0.1598,11,True
shared,65536,full_chain,45.733376,45.746033,44.096512,47.066113,49.6063,60.9198,0.41,0.2031,11,True
shared,131072,w13_gemm,56.50432,57.233203,54.836224,60.932095,53.512,36.0386,0.4422,0.1201,5,True
