expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
routed,1024,full_chain,0.336896,0.337902,0.334848,0.338944,52.6096,127.6109,0.7516,0.2127,26,True
routed,2048,w13_gemm,0.489472,0.489883,0.487424,0.49152,48.2608,64.2678,0.6894,0.1071,26,True
routed,2048,silu_and_mul,0.039936,0.039629,0.037888,0.039936,0.361,433.2308,0.0052,0.7221,26,True
routed,2048,w2_gemm,0.229376,0.23042,0.229376,0.231424,51.4926,86.8571,0.7356,0.1448,26,True
routed,2048,full_chain,0.750592,0.751432,0.748544,0.753664,47.2266,91.5034,0.6747,0.1525,26,True
routed,4096,w13_gemm,0.815104,0.816072,0.81408,0.817152,57.9615,63.0352,0.828,0.1051,26,True
routed,4096,silu_and_mul,0.075776,0.075675,0.073728,0.0768,0.3805,456.6486,0.0054,0.7611,26,True
routed,4096,w2_gemm,0.457728,0.457751,0.45568,0.458752,51.6078,74.4519,0.7373,0.1241,26,True
routed,4096,full_chain,1.342464,1.343574,1.340416,1.347584,52.8102,89.434,0.7544,0.1491,26,True
routed,8192,w13_gemm,1.432576,1.426925,1.408,1.435648,65.9576,63.6798,0.9423,0.1061,26,True
routed,8192,silu_and_mul,0.146432,0.146678,0.144384,0.14848,0.3938,472.6154,0.0056,0.7877,26,True
routed,8192,w2_gemm,0.716848,0.718856,0.715776,0.72192,65.9061,87.0342,0.9415,0.1451,26,True
routed,8192,full_chain,2.295808,2.296689,2.292736,2.29888,61.7611,97.0562,0.8823,0.1618,26,True
routed,16384,w13_gemm,2.91072,2.903085,2.881536,2.919424,64.925,58.7201,0.9275,0.0979,26,True
routed,16384,silu_and_mul,0.287744,0.28844,0.285696,0.289792,0.4009,481.0249,0.0057,0.8017,26,True
routed,16384,w2_gemm,1.470976,1.471672,1.466368,1.47456,64.2358,80.9078,0.9177,0.1348,26,True
routed,16384,full_chain,4.641792,4.642754,4.6336,4.649984,61.0935,92.2797,0.8728,0.1538,26,True
routed,32768,w13_gemm,5.742592,5.745114,5.7344,5.75488,65.8165,57.5178,0.9402,0.0959,26,True
routed,32768,silu_and_mul,0.571392,0.571905,0.56832,0.575488,0.4037,484.4731,0.0058,0.8075,26,True
routed,32768,w2_gemm,2.906112,2.907956,2.896896,2.926592,65.028,79.9211,0.929,0.1332,26,True
routed,32768,full_chain,9.209856,9.212459,9.197568,9.228288,61.5825,91.1399,0.8798,0.1519,26,True
routed,65536,w13_gemm,11.307008,11.308115,11.300864,11.319296,66.8536,57.4041,0.9551,0.0957,17,True
routed,65536,silu_and_mul,1.139712,1.139919,1.134592,1.144832,0.4048,485.779,0.0058,0.8096,17,True
routed,65536,w2_gemm,5.776384,5.777266,5.769216,5.782528,65.4314,79.4185,0.9347,0.1324,17,True
routed,65536,full_chain,18.215937,18.217841,18.20672,18.233343,62.2714,91.2096,0.8896,0.152,17,True
routed,131072,w13_gemm,22.46656,22.466664,22.452225,22.478848,67.2924,57.2675,0.9613,0.0954,8,True
routed,131072,silu_and_mul,2.272256,2.273404,2.264064,2.279424,0.4061,487.3114,0.0058,0.8122,8,True
routed,131072,w2_gemm,11.431424,11.431055,11.416576,11.437056,66.126,79.7571,0.9447,0.1329,8,True
routed,131072,full_chain,36.166143,36.168683,36.136993,36.192257,62.729,91.4014,0.8961,0.1523,8,True
routed,262144,w13_gemm,44.875263,44.923433,44.841984,45.428738,67.3791,57.0843,0.9626,0.0951,4,True
routed,262144,silu_and_mul,4.537344,4.537774,4.527104,4.548608,0.4067,488.0812,0.0058,0.8135,4,True
routed,262144,w2_gemm,22.768641,22.768127,22.748159,22.779903,66.3996,79.8338,0.9486,0.1331,4,True
routed,262144,full_chain,72.172546,72.171725,72.126465,72.197121,62.8678,91.364,0.8981,0.1523,4,True
routed,524288,w13_gemm,90.787331,91.411313,90.078209,93.600769,66.6097,56.3053,0.9516,0.0938,2,True
routed,524288,silu_and_mul,9.063936,9.063836,9.0368,9.081856,0.4072,488.6602,0.0058,0.8144,2,True
routed,524288,w2_gemm,45.461506,45.460828,45.420544,45.491199,66.5103,79.84,0.9501,0.1331,2,True
routed,524288,full_chain,145.412605,145.75471,144.164871,147.777542,62.4063,90.5743,0.8915,0.151,2,True
routed,1048576,w13_gemm,186.504196,185.876931,180.708359,189.40007,64.8491,54.7552,0.9264,0.0913,1,True
routed,1048576,silu_and_mul,18.120705,18.118517,18.083839,18.142208,0.4074,488.8535,0.0058,0.8148,1,True
routed,1048576,w2_gemm,90.895393,90.895054,90.832893,90.921982,66.5305,79.8008,0.9504,0.133,1,True
routed,1048576,full_chain,295.624191,294.248206,289.787933,298.284027,61.3932,89.0454,0.877,0.1484,1,True
shared,1,w13_gemm,0.058368,0.058614,0.057344,0.059392,0.3952,395.4912,0.0056,0.6592,26,True
shared,1,silu_and_mul,0.02048,0.021318,0.019456,0.023552,0.0007,0.825,0.0,0.0014,26,True
shared,1,w2_gemm,0.041984,0.044237,0.039936,0.058368,0.2747,274.9634,0.0039,0.4583,26,True
shared,1,full_chain,0.093184,0.093471,0.091136,0.094208,0.3715,371.7912,0.0053,0.6197,26,True
shared,2,w13_gemm,0.058368,0.05886,0.057344,0.059392,0.7905,395.7544,0.0113,0.6596,26,True
shared,2,silu_and_mul,0.02048,0.02177,0.019456,0.026624,0.0014,1.65,0.0,0.0028,26,True
shared,2,w2_gemm,0.04608,0.047556,0.044032,0.060416,0.5006,250.7333,0.0072,0.4179,26,True
shared,2,full_chain,0.095232,0.095969,0.094208,0.096256,0.727,364.2365,0.0104,0.6071,26,True
shared,4,w13_gemm,0.058368,0.058819,0.057344,0.059392,1.5809,396.2807,0.0226,0.6605,26,True
shared,4,silu_and_mul,0.019456,0.020603,0.018432,0.023552,0.0029,3.4737,0.0,0.0058,26,True
shared,4,w2_gemm,0.044032,0.044995,0.041984,0.055296,1.0478,262.8372,0.015,0.4381,26,True
shared,4,full_chain,0.096256,0.097178,0.095232,0.098304,1.4385,361.234,0.0206,0.6021,26,True
shared,8,w13_gemm,0.058368,0.058758,0.057344,0.059392,3.1618,397.3333,0.0452,0.6622,26,True
shared,8,silu_and_mul,0.019456,0.019988,0.018432,0.023552,0.0058,6.9474,0.0001,0.0116,26,True
shared,8,w2_gemm,0.04608,0.047698,0.04096,0.06144,2.0025,252.0,0.0286,0.42,26,True
shared,8,full_chain,0.096256,0.096215,0.094208,0.09728,2.8771,362.9787,0.0411,0.605,26,True
shared,16,w13_gemm,0.058368,0.05929,0.057344,0.060416,6.3236,399.4386,0.0903,0.6657,26,True
shared,16,silu_and_mul,0.02048,0.021155,0.019456,0.024576,0.011,13.2,0.0002,0.022,26,True
shared,16,w2_gemm,0.047104,0.04858,0.045056,0.060448,3.9179,248.1739,0.056,0.4136,26,True
shared,16,full_chain,0.095232,0.095969,0.093184,0.096256,5.816,370.4086,0.0831,0.6173,26,True
shared,32,w13_gemm,0.060416,0.06134,0.059392,0.062464,12.2186,389.9661,0.1746,0.6499,26,True
shared,32,silu_and_mul,0.02048,0.021016,0.019456,0.023552,0.022,26.4,0.0003,0.044,26,True
shared,32,w2_gemm,0.043008,0.045281,0.04096,0.060416,8.5821,275.4286,0.1226,0.459,26,True
shared,32,full_chain,0.09728,0.098385,0.095232,0.100352,11.3872,369.5158,0.1627,0.6159,26,True
shared,64,w13_gemm,0.062464,0.062713,0.060416,0.063488,23.6359,385.0492,0.3377,0.6417,26,True
shared,64,silu_and_mul,0.02048,0.022161,0.019456,0.027744,0.044,52.8,0.0006,0.088,26,True
shared,64,w2_gemm,0.047104,0.048888,0.044032,0.064512,15.6717,258.087,0.2239,0.4301,26,True
shared,64,full_chain,0.10496,0.105493,0.103424,0.106496,21.108,355.2781,0.3015,0.5921,26,True
shared,128,w13_gemm,0.121856,0.122409,0.119808,0.124928,24.2318,205.4454,0.3462,0.3424,26,True
shared,128,silu_and_mul,0.02048,0.022164,0.019456,0.03072,0.088,105.6,0.0013,0.176,26,True
shared,128,w2_gemm,0.041984,0.04432,0.038912,0.060416,35.1657,304.3902,0.5024,0.5073,26,True
shared,128,full_chain,0.159744,0.160502,0.156672,0.162816,27.7381,250.2564,0.3963,0.4171,26,True
shared,256,w13_gemm,0.131072,0.131176,0.130048,0.132096,45.056,206.0,0.6437,0.3433,26,True
shared,256,silu_and_mul,0.022528,0.023266,0.02048,0.026624,0.16,192.0,0.0023,0.32,26,True
shared,256,w2_gemm,0.06144,0.062076,0.060416,0.062464,48.0597,228.2667,0.6866,0.3804,26,True
shared,256,full_chain,0.19456,0.195238,0.193536,0.195584,45.5488,233.0947,0.6507,0.3885,26,True
shared,512,w13_gemm,0.219136,0.219692,0.217088,0.221184,53.8988,141.1589,0.77,0.2353,26,True
shared,512,silu_and_mul,0.027648,0.028423,0.026624,0.032768,0.2607,312.8889,0.0037,0.5215,26,True
shared,512,w2_gemm,0.119808,0.120014,0.118784,0.120832,49.292,137.8462,0.7042,0.2297,26,True
shared,512,full_chain,0.349184,0.349718,0.347136,0.351232,50.7582,160.6569,0.7251,0.2678,26,True
shared,1024,w13_gemm,0.488448,0.489596,0.487424,0.490496,48.362,79.4298,0.6909,0.1324,26,True
shared,1024,silu_and_mul,0.039936,0.039794,0.038912,0.04096,0.361,433.2308,0.0052,0.7221,26,True
shared,1024,w2_gemm,0.222208,0.222639,0.221184,0.22224,53.1536,96.7373,0.7593,0.1612,26,True
shared,1024,full_chain,0.7424,0.743096,0.741376,0.743424,47.7477,104.5186,0.6821,0.1742,26,True
shared,2048,w13_gemm,0.818224,0.81951,0.816128,0.822272,57.7405,66.6394,0.8249,0.1111,26,True
shared,2048,silu_and_mul,0.074752,0.075325,0.073728,0.075776,0.3858,462.9041,0.0055,0.7715,26,True
shared,2048,w2_gemm,0.441344,0.441795,0.44032,0.442368,53.5236,71.2761,0.7646,0.1188,26,True
shared,2048,full_chain,1.329152,1.329645,1.32608,1.332224,53.3391,90.7242,0.762,0.1512,26,True
shared,4096,w13_gemm,1.471488,1.471898,1.465344,1.475584,64.2134,58.4328,0.9173,0.0974,26,True
shared,4096,silu_and_mul,0.146432,0.146719,0.144384,0.14848,0.3938,472.6154,0.0056,0.7877,26,True
shared,4096,w2_gemm,0.879616,0.880069,0.877568,0.881664,53.7105,58.4121,0.7673,0.0974,26,True
shared,4096,full_chain,2.493952,2.495039,2.485248,2.500608,56.8542,82.8282,0.8122,0.138,26,True
shared,8192,w13_gemm,2.902016,2.904433,2.893824,2.919424,65.1198,51.3084,0.9303,0.0855,26,True
shared,8192,silu_and_mul,0.288768,0.288604,0.28672,0.290816,0.3994,479.3192,0.0057,0.7989,26,True
shared,8192,w2_gemm,1.537024,1.538418,1.533952,1.542144,61.4755,59.3524,0.8782,0.0989,26,True
shared,8192,full_chain,4.724736,4.725318,4.713472,4.732928,60.021,80.1179,0.8574,0.1335,26,True
shared,16384,w13_gemm,5.737472,5.737943,5.730304,5.743616,65.8752,47.8829,0.9411,0.0798,26,True
shared,16384,silu_and_mul,0.571904,0.571986,0.567296,0.574464,0.4034,484.0394,0.0058,0.8067,26,True
shared,16384,w2_gemm,2.85184,2.852579,2.848768,2.854912,66.2655,59.9325,0.9466,0.0999,26,True
shared,16384,full_chain,9.153536,9.154459,9.143296,9.163776,61.9615,78.9278,0.8852,0.1315,26,True
shared,32768,w13_gemm,11.290112,11.291197,11.280384,11.298816,66.9537,46.6236,0.9565,0.0777,22,True
shared,32768,silu_and_mul,1.139712,1.13961,1.134592,1.143808,0.4048,485.779,0.0058,0.8096,22,True
shared,32768,w2_gemm,5.664768,5.66563,5.656576,5.677056,66.7207,58.308,0.9532,0.0972,22,True
shared,32768,full_chain,18.088961,18.089248,18.075647,18.101248,62.7086,77.9666,0.8958,0.1299,22,True
shared,65536,w13_gemm,22.429184,22.430271,22.416384,22.445057,67.4045,45.909,0.9629,0.0765,11,True
shared,65536,silu_and_mul,2.272256,2.272155,2.260992,2.281472,0.4061,487.3114,0.0058,0.8122,11,True
shared,65536,w2_gemm,11.295744,11.296505,11.288576,11.301888,66.9203,57.4613,0.956,0.0958,11,True
shared,65536,full_chain,35.995136,35.994399,35.979263,36.01408,63.027,77.4012,0.9004,0.129,11,True
shared,131072,w13_gemm,44.77088,44.77295,44.749825,44.798977,67.5362,45.4835,0.9648,0.0758,5,True
shared,131072,silu_and_mul,4.531728,4.53331,4.517888,4.545536,0.4072,488.6861,0.0058,0.8145,5,True
shared,131072,w2_gemm,22.362624,22.36361,22.352896,22.37952,67.6051,57.5336,0.9658,0.0959,5,True
shared,131072,full_chain,71.65696,71.660032,71.614464,71.696381,63.3202,77.2783,0.9046,0.1288,5,True
shared,262144,w13_gemm,89.500671,89.501983,89.464828,89.530365,67.5672,45.2466,0.9652,0.0754,2,True
shared,262144,silu_and_mul,9.055232,9.056913,9.034752,9.076736,0.4076,489.1299,0.0058,0.8152,2,True
shared,262144,w2_gemm,44.538881,44.539043,44.520447,44.557312,67.888,57.5154,0.9698,0.0959,2,True
shared,262144,full_chain,143.08506,143.086676,143.037445,143.123459,63.4214,77.1601,0.906,0.1286,2,True
shared,524288,w13_gemm,178.856453,178.919875,178.771973,179.276794,67.622,45.1543,0.966,0.0753,1,True
shared,524288,silu_and_mul,18.102272,18.100388,18.059263,18.121729,0.4078,489.3513,0.0058,0.8156,1,True
shared,524288,w2_gemm,88.968704,88.968234,88.937469,88.99379,67.9712,57.4562,0.971,0.0958,1,True
shared,524288,full_chain,285.920761,285.923126,285.834229,286.009338,63.4768,77.1064,0.9068,0.1285,1,True
