expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
shared,64,silu_and_mul,0.019264,0.020278,0.018432,0.027872,0.0468,56.1329,0.0007,0.1754,26,True
shared,64,w2_gemm,0.078944,0.079465,0.075904,0.081056,9.3509,153.9943,0.1439,0.4812,26,True
shared,64,full_chain,0.215024,0.215327,0.212544,0.218336,10.3035,173.4224,0.1585,0.5419,26,True
shared,128,w13_gemm,0.15168,0.153113,0.148896,0.157568,19.4672,165.0498,0.2995,0.5158,26,True
shared,128,silu_and_mul,0.01952,0.020199,0.018656,0.024864,0.0923,110.7934,0.0014,0.3462,26,True
shared,128,w2_gemm,0.077856,0.078904,0.076416,0.081696,18.9632,164.143,0.2917,0.5129,26,True
shared,128,full_chain,0.241664,0.242694,0.237696,0.24912,18.3353,165.4237,0.2821,0.5169,26,True
shared,256,w13_gemm,0.210704,0.211345,0.207136,0.213024,28.0278,128.1458,0.4312,0.4005,26,True
shared,256,silu_and_mul,0.026704,0.026914,0.024928,0.028512,0.135,161.9748,0.0021,0.5062,26,True
shared,256,w2_gemm,0.13312,0.13326,0.128864,0.137216,22.1814,105.3538,0.3413,0.3292,26,True
shared,256,full_chain,0.514656,0.477298,0.406336,0.525856,17.2192,88.1189,0.2649,0.2754,26,True
shared,512,w13_gemm,0.348544,0.333509,0.304416,0.352256,33.8871,88.7492,0.5213,0.2773,26,True
shared,512,silu_and_mul,0.0376,0.037948,0.036864,0.038848,0.1917,230.0732,0.0029,0.719,26,True
shared,512,w2_gemm,0.231184,0.221318,0.18416,0.255968,25.5449,71.4369,0.393,0.2232,26,True
shared,512,full_chain,0.87784,0.858167,0.770688,0.880608,20.1904,63.9055,0.3106,0.1997,26,True
shared,1024,w13_gemm,0.694496,0.657538,0.527008,0.69888,34.0136,55.864,0.5233,0.1746,26,True
shared,1024,silu_and_mul,0.076208,0.076692,0.075744,0.077376,0.1892,227.03,0.0029,0.7095,26,True
shared,1024,w2_gemm,0.71128,0.713799,0.709344,0.713184,16.6055,30.2213,0.2555,0.0944,26,True
shared,1024,full_chain,1.826592,1.858888,1.821664,1.947744,19.4066,42.4805,0.2986,0.1328,26,True
shared,2048,w13_gemm,2.058128,1.849227,1.097664,2.265088,22.9552,26.493,0.3532,0.0828,26,True
shared,2048,silu_and_mul,0.137616,0.138045,0.137184,0.139072,0.2095,251.4461,0.0032,0.7858,26,True
shared,2048,w2_gemm,1.125584,1.080387,0.989184,1.181024,20.9867,27.9475,0.3229,0.0873,26,True
shared,2048,full_chain,3.225872,3.223322,3.157984,3.294144,21.9772,37.381,0.3381,0.1168,26,True
shared,4096,w13_gemm,3.93392,3.975011,2.71808,4.202496,24.0191,21.8569,0.3695,0.0683,26,True
