expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
shared,1024,w13_gemm,0.221184,0.222044,0.216064,0.22528,233.0169,322.3704,0.6437,0.3731,75,True
shared,1024,silu_and_mul,0.022528,0.02349,0.018432,0.028672,0.4655,558.5455,0.0013,0.6465,75,True
shared,1024,w2_gemm,0.173056,0.173735,0.171008,0.176128,148.9102,242.3669,0.4114,0.2805,75,True
shared,1024,full_chain,0.400384,0.401106,0.392192,0.407552,193.1143,314.2711,0.5335,0.3637,75,True
shared,2048,w13_gemm,0.45056,0.451482,0.446464,0.454656,228.7802,204.8,0.632,0.237,75,True
shared,2048,silu_and_mul,0.036864,0.036885,0.034816,0.038912,0.5689,682.6666,0.0016,0.7901,75,True
shared,2048,w2_gemm,0.259072,0.258811,0.247808,0.262144,198.9393,226.6561,0.5496,0.2623,75,True
shared,2048,full_chain,0.75264,0.753624,0.740352,0.765952,205.4632,234.0571,0.5676,0.2709,75,True
shared,4096,w13_gemm,0.922112,0.9307,0.882688,1.007616,223.572,145.5547,0.6176,0.1685,75,True
shared,4096,silu_and_mul,0.073728,0.074179,0.069632,0.0768,0.5689,682.6666,0.0016,0.7901,75,True
shared,4096,w2_gemm,0.515072,0.516116,0.510976,0.521216,200.1258,179.1491,0.5528,0.2073,75,True
shared,4096,full_chain,1.521152,1.52191,1.497088,1.544192,203.3193,181.9832,0.5617,0.2106,75,True
shared,8192,w13_gemm,2.039296,1.988097,1.789952,2.07872,202.1859,106.9505,0.5585,0.1238,75,True
shared,8192,silu_and_mul,0.152576,0.15229,0.14848,0.156672,0.5498,659.7584,0.0015,0.7636,75,True
shared,8192,w2_gemm,0.971776,0.953057,0.89088,1.03424,212.146,164.0126,0.586,0.1898,75,True
shared,8192,full_chain,3.181056,3.190764,3.06688,3.269632,194.4509,150.3119,0.5372,0.174,75,True
shared,16384,w13_gemm,4.127232,4.112589,3.910656,4.202496,199.8031,93.4951,0.5519,0.1082,58,True
shared,16384,silu_and_mul,0.303104,0.303884,0.297984,0.309248,0.5535,664.2162,0.0015,0.7688,58,True
shared,16384,w2_gemm,2.181632,2.09994,1.800192,2.204672,188.9947,134.5787,0.5221,0.1558,58,True
shared,16384,full_chain,6.492672,6.49378,6.36416,6.653952,190.5407,135.6612,0.5264,0.157,58,True
shared,32768,w13_gemm,8.279552,8.353977,8.276992,8.679424,199.1977,87.1328,0.5503,0.1008,30,True
shared,32768,silu_and_mul,0.596992,0.59781,0.591872,0.60416,0.5621,674.47,0.0016,0.7806,30,True
shared,32768,w2_gemm,4.36736,4.308337,3.798016,4.37248,188.8174,128.6903,0.5216,0.1489,30,True
shared,32768,full_chain,13.912576,13.71906,13.074432,14.199808,177.8417,121.1932,0.4913,0.1403,30,True
shared,65536,w13_gemm,16.546816,16.794052,16.37376,17.965055,199.3456,84.1557,0.5507,0.0974,15,True
shared,65536,silu_and_mul,1.205248,1.205331,1.191936,1.21344,0.5568,668.1665,0.0015,0.7733,15,True
shared,65536,w2_gemm,8.832,8.836833,8.69376,9.127936,186.7377,124.4234,0.5159,0.144,15,True
shared,65536,full_chain,27.802624,27.478141,25.73312,28.439552,177.9858,118.576,0.4917,0.1372,15,True
shared,131072,w13_gemm,33.823233,34.404395,33.07008,36.150272,195.0455,80.8523,0.5388,0.0936,8,True
shared,131072,silu_and_mul,2.4192,2.420246,2.397184,2.440192,0.5548,665.7625,0.0015,0.7706,8,True
shared,131072,w2_gemm,17.778176,18.177884,17.584127,19.451904,185.5384,122.2088,0.5125,0.1414,8,True
shared,131072,full_chain,54.915585,54.870364,52.527103,56.883202,180.2211,118.6903,0.4978,0.1374,8,True
shared,262144,w13_gemm,70.009857,69.911102,66.184189,72.316925,188.4612,77.404,0.5206,0.0896,4,True
shared,262144,silu_and_mul,4.855296,4.850508,4.805632,4.88448,0.5529,663.4458,0.0015,0.7679,4,True
shared,262144,w2_gemm,36.989952,37.098435,35.212288,38.849537,178.3476,116.7921,0.4927,0.1352,4,True
shared,262144,full_chain,109.009407,109.206546,105.870338,111.986687,181.5797,118.8925,0.5016,0.1376,4,True
shared,524288,w13_gemm,139.627525,139.736473,133.576706,143.949829,188.9905,77.2609,0.5221,0.0894,2,False
shared,524288,silu_and_mul,9.730048,9.721779,9.62672,9.775104,0.5518,662.1191,0.0015,0.7663,2,False
shared,524288,w2_gemm,74.846722,75.021105,71.84269,78.521347,176.2821,115.1032,0.487,0.1332,2,False
shared,524288,full_chain,222.726143,222.482616,218.722305,224.675842,177.742,116.0407,0.491,0.1343,2,False
